32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56892 ; 280448 ; 1504620 ; 7960698 ; 43259500 ; 235943752 ; 1301189076 ; 7211963200 ; 40202953810 ; 224952067860 ; 1262927235340 ; 7108022292868 ; 40088133864948 ; 226454595302920 ; 1280889439207380 ; 7252549722793616 ; 41098979388574104 ; 233056244605804640 ; 1322280978281656832 ; 7505415575444926464 ; 42616495354522927104 ; 242049244891973124096 ; 1375084896646978600960 ; 7813332978912397885440 ; 44402669882631075659776 ; 252368729614349731102720 ; 1434517340588465266360320
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56832 ; 279832 ; 1498924 ; 7918686 ; 42962580 ; 233988128 ; 1288628736 ; 7133553336 ; 39720486804 ; 222021795930 ; 1245270894668 ; 7002311964090 ; 39457945767516 ; 222710176811826 ; 1258694076260120 ; 7121230113004948 ; 40323152049863456 ; 228478239003845696 ; 1295294877124072448 ; 7346486406202052608 ; 41681308656657891328 ; 236550749603936731136 ; 1342781115123791036416 ; 7623690437656448073728 ; 43290175157849101959168 ; 245847254171597232144384 ; 1396315419282613521612800
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56874 ; 280084 ; 1501452 ; 7934922 ; 43077990 ; 234720068 ; 1293320538 ; 7162588446 ; 39899282134 ; 223108184820 ; 1251836810268 ; 7041749657632 ; 39693942730578 ; 224117595940256 ; 1267066598360430 ; 7170929613648790 ; 40617647597259856 ; 230220561589713152 ; 1305588826997790720 ; 7407228867625404416 ; 42039324883580518400 ; 238658626323203522560 ; 1355178967402085875712 ; 7696540243565114032128 ; 43717846563014496485376 ; 248355724805609497821184 ; 1411016206564059231813632
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 279972 ; 1500260 ; 7927992 ; 43029500 ; 234434376 ; 1291590870 ; 7152719704 ; 39843260980 ; 222797941260 ; 1250132622228 ; 7032494187492 ; 39643936922094 ; 223848653151020 ; 1265622454613320 ; 7163177040478854 ; 40575966100470352 ; 229995855665784960 ; 1304372777098191872 ; 7400617372434349056 ; 42003190195930873856 ; 238460026081896169472 ; 1354081140947154108416 ; 7690436887185721393152 ; 43683727268587300192256 ; 248163995631156933427200 ; 1409933637396420112678912
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 280028 ; 1500716 ; 7931754 ; 43055490 ; 234600784 ; 1292609082 ; 7158656986 ; 39877093772 ; 222985593510 ; 1251158184012 ; 7038014284556 ; 39673371727824 ; 224004300507300 ; 1266441244361390 ; 7167468069943940 ; 40598415604007936 ; 230113268518119360 ; 1304987612910299136 ; 7403844968998170624 ; 42020195994508075008 ; 238550047326389927936 ; 1354560315502371536896 ; 7693003293512918106112 ; 43697564167545928286208 ; 248239113243843127934976 ; 1410344273770018861219840
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56850 ; 280028 ; 1500860 ; 7933590 ; 43071200 ; 234723104 ; 1293431010 ; 7163982462 ; 39909560934 ; 223179262980 ; 1252282893004 ; 7044466725030 ; 39709968833724 ; 224210772886988 ; 1267601906941980 ; 7173987556748036 ; 40635054842430384 ; 230319560367689152 ; 1306152047148725248 ; 7410437614340337664 ; 42057640846919532544 ; 238763410169560563712 ; 1355779804840802910208 ; 7699993184724718714880 ; 43737731220503745527808 ; 248470447258920170815488 ; 1411679144240475122171904
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56868 ; 281064 ; 1510884 ; 8019072 ; 43686120 ; 238875384 ; 1319988132 ; 7328660976 ; 40907557164 ; 229138170600 ; 1287499604868 ; 7251220323456 ; 40918724710044 ; 231260475664536 ; 1308666766858200 ; 7413091087433160 ; 42027368374401344 ; 238430096964579200 ; 1353421813906558464 ; 7686084530916755456 ; 43665853754580746240 ; 248150299624261222400 ; 1410587960178965479424 ; 8020080130890278109184 ; 45607312407770718797824 ; 259390666504492283854848 ; 1475459994758479968468992
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56868 ; 281064 ; 1510884 ; 8019072 ; 43685820 ; 238871160 ; 1319948268 ; 7328339200 ; 40905238764 ; 229122357000 ; 1287396414916 ; 7250563040352 ; 40914618133236 ; 231235118418968 ; 1308511649366580 ; 7412148291614160 ; 42021668396901520 ; 238395778397123776 ; 1353215924979170048 ; 7684853104145645568 ; 43658508686837899264 ; 248106595873286193152 ; 1410328498907150024704 ; 8018542885343404752896 ; 45598221548779512791040 ; 259336997284500845101056 ; 1475143646653830360203264
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56808 ; 279776 ; 1499044 ; 7922916 ; 43004040 ; 234306644 ; 1290759696 ; 7146816352 ; 39798494552 ; 222464613420 ; 1247709763204 ; 7015461680636 ; 39527552440980 ; 223073468823588 ; 1260567061552680 ; 7130790283015808 ; 40371522871557112 ; 228721144403119936 ; 1296506513290544896 ; 7352493999883490304 ; 41710931412288282624 ; 236696062245964316672 ; 1343490394334895800320 ; 7627135488645044109312 ; 43306824584123180384256 ; 245927296520098699804672 ; 1396698035625270762799104
32 ; 0 ; 180 ; 360 ; 2580 ; 10320 ; 56766 ; 279482 ; 1496372 ; 7904880 ; 42879510 ; 233513632 ; 1285762554 ; 7116234788 ; 39613267650 ; 221356492710 ; 1241121697540 ; 6976507007856 ; 39297938343492 ; 221723181098740 ; 1252637347998110 ; 7084264996598240 ; 40098698051750864 ; 227121875415569856 ; 1287134111271080448 ; 7297579413296916480 ; 41389245418462576640 ; 234812097993867264000 ; 1332459956802159640576 ; 7562573984594153963520 ; 42929081126858478583808 ; 243718041714320100818944 ; 1383782699759367668891648
